ticket_id,support_user_id,subject,priority,status,created_at,resolved_at
TKT_000280,SUP_000136,Account access issue,urgent,pending,2024-08-02T00:00:00,2024-02-25T00:00:00
TKT_000281,SUP_000136,Need to update payment method,medium,open,2024-07-25T00:00:00,2023-12-19T00:00:00
TKT_000282,SUP_000137,Feature request: bulk export,medium,closed,2023-07-13T00:00:00,
TKT_000283,SUP_000138,Cannot login to dashboard,urgent,pending,2024-02-17T00:00:00,2024-04-03T00:00:00
TKT_000284,SUP_000138,Billing discrepancy,medium,closed,2024-03-03T00:00:00,2023-09-25T00:00:00
TKT_000285,SUP_000139,Integration not working,high,solved,2024-03-21T00:00:00,2024-11-06T00:00:00
TKT_000286,SUP_000139,Account access issue,low,open,2024-10-06T00:00:00,
TKT_000287,SUP_000139,Question about pricing,high,pending,2024-04-04T00:00:00,
TKT_000288,SUP_000140,API rate limit exceeded,low,solved,2024-06-06T00:00:00,2024-05-16T00:00:00
TKT_000289,SUP_000140,Integration not working,high,pending,2024-03-01T00:00:00,2024-12-13T00:00:00
TKT_000290,SUP_000141,API rate limit exceeded,medium,closed,2024-05-11T00:00:00,
TKT_000291,SUP_000142,API rate limit exceeded,low,open,2023-02-02T00:00:00,2023-06-10T00:00:00
TKT_000292,SUP_000143,Data not syncing,high,solved,2024-09-08T00:00:00,2024-09-15T00:00:00
TKT_000293,SUP_000143,Account access issue,high,open,2024-06-03T00:00:00,2024-04-22T00:00:00
TKT_000294,SUP_000144,Performance degradation,medium,open,2022-08-05T00:00:00,2023-03-01T00:00:00
TKT_000295,SUP_000144,Integration not working,high,solved,2022-04-13T00:00:00,
TKT_000296,SUP_000144,API rate limit exceeded,high,closed,2022-04-21T00:00:00,2023-02-01T00:00:00
TKT_000297,SUP_000145,API rate limit exceeded,medium,pending,2022-12-24T00:00:00,2022-07-05T00:00:00
TKT_000298,SUP_000146,Billing discrepancy,high,solved,2023-08-04T00:00:00,2023-09-03T00:00:00
TKT_000299,SUP_000147,Performance degradation,urgent,closed,2023-04-22T00:00:00,
TKT_000300,SUP_000147,Account access issue,low,solved,2023-12-06T00:00:00,2023-12-23T00:00:00
TKT_000301,SUP_000147,Question about pricing,low,pending,2023-04-10T00:00:00,
TKT_000302,SUP_000148,Feature request: bulk export,medium,solved,2022-10-23T00:00:00,
TKT_000303,SUP_000148,Account access issue,low,solved,2023-08-19T00:00:00,2023-08-09T00:00:00
TKT_000304,SUP_000148,Cannot login to dashboard,medium,closed,2023-07-09T00:00:00,2022-12-19T00:00:00
TKT_000305,SUP_000149,Feature request: bulk export,low,pending,2024-06-10T00:00:00,2024-06-02T00:00:00
TKT_000306,SUP_000149,Cannot login to dashboard,medium,closed,2024-03-01T00:00:00,2024-06-22T00:00:00
TKT_000307,SUP_000149,Question about pricing,low,closed,2024-03-15T00:00:00,2023-12-16T00:00:00
TKT_000308,SUP_000150,Cannot login to dashboard,urgent,closed,2023-09-10T00:00:00,
TKT_000309,SUP_000150,Feature request: bulk export,urgent,closed,2024-01-17T00:00:00,2024-04-20T00:00:00
TKT_000310,SUP_000150,Billing discrepancy,low,solved,2023-09-28T00:00:00,2024-02-04T00:00:00
TKT_000311,SUP_000151,Performance degradation,low,closed,2022-08-26T00:00:00,2022-12-19T00:00:00
TKT_000312,SUP_000151,Cannot login to dashboard,high,solved,2023-04-09T00:00:00,2023-01-18T00:00:00
TKT_000313,SUP_000152,Billing discrepancy,low,open,2024-04-23T00:00:00,2024-01-25T00:00:00
TKT_000314,SUP_000152,Account access issue,medium,solved,2024-04-19T00:00:00,
TKT_000315,SUP_000153,Account access issue,medium,solved,2023-06-24T00:00:00,
TKT_000316,SUP_000154,API rate limit exceeded,medium,open,2023-09-20T00:00:00,
TKT_000317,SUP_000154,Feature request: bulk export,medium,open,2024-02-03T00:00:00,2023-11-18T00:00:00
TKT_000318,SUP_000154,Question about pricing,medium,solved,2024-03-13T00:00:00,2024-01-25T00:00:00
TKT_000319,SUP_000155,Cannot login to dashboard,medium,pending,2023-06-29T00:00:00,
TKT_000320,SUP_000155,Data not syncing,medium,solved,2022-11-28T00:00:00,
TKT_000321,SUP_000156,Question about pricing,high,open,2023-06-30T00:00:00,2023-06-18T00:00:00
TKT_000322,SUP_000156,API rate limit exceeded,urgent,pending,2023-09-09T00:00:00,2023-08-06T00:00:00
TKT_000323,SUP_000156,Account access issue,medium,solved,2022-12-03T00:00:00,2023-09-26T00:00:00
TKT_000324,SUP_000157,Feature request: bulk export,low,closed,2023-11-12T00:00:00,
TKT_000325,SUP_000157,Feature request: bulk export,high,solved,2023-09-29T00:00:00,2024-04-29T00:00:00
TKT_000326,SUP_000157,Cannot login to dashboard,medium,pending,2023-11-27T00:00:00,2024-09-03T00:00:00
TKT_000327,SUP_000158,Integration not working,medium,solved,2023-04-12T00:00:00,2023-05-17T00:00:00
TKT_000328,SUP_000158,Integration not working,medium,solved,2022-07-31T00:00:00,2023-01-19T00:00:00
TKT_000329,SUP_000158,Performance degradation,medium,solved,2022-10-01T00:00:00,
TKT_000330,SUP_000159,Data not syncing,high,closed,2023-02-22T00:00:00,
TKT_000331,SUP_000159,API rate limit exceeded,low,solved,2022-07-03T00:00:00,2022-12-09T00:00:00
TKT_000332,SUP_000159,Performance degradation,urgent,pending,2022-08-08T00:00:00,2022-06-16T00:00:00
TKT_000333,SUP_000160,Question about pricing,high,closed,2023-01-26T00:00:00,2023-03-23T00:00:00
TKT_000334,SUP_000161,Need to update payment method,urgent,open,2023-08-07T00:00:00,2023-03-12T00:00:00
TKT_000335,SUP_000162,Feature request: bulk export,medium,solved,2023-01-13T00:00:00,2023-02-28T00:00:00
TKT_000336,SUP_000162,Integration not working,medium,pending,2023-02-17T00:00:00,2023-03-18T00:00:00
TKT_000337,SUP_000162,API rate limit exceeded,urgent,solved,2022-06-27T00:00:00,
TKT_000338,SUP_000163,API rate limit exceeded,urgent,open,2023-07-27T00:00:00,2024-03-22T00:00:00
TKT_000339,SUP_000163,Data not syncing,high,solved,2024-04-12T00:00:00,2023-08-24T00:00:00
TKT_000340,SUP_000163,Cannot login to dashboard,medium,open,2024-01-15T00:00:00,2023-09-24T00:00:00
TKT_000341,SUP_000164,Billing discrepancy,urgent,solved,2023-05-28T00:00:00,2022-11-08T00:00:00
TKT_000342,SUP_000164,Question about pricing,medium,solved,2022-10-21T00:00:00,2022-09-19T00:00:00
TKT_000343,SUP_000164,Question about pricing,medium,closed,2023-04-23T00:00:00,2023-06-07T00:00:00
TKT_000344,SUP_000165,Performance degradation,medium,solved,2022-08-20T00:00:00,
TKT_000345,SUP_000165,Billing discrepancy,low,solved,2023-01-26T00:00:00,
TKT_000346,SUP_000166,Need to update payment method,low,pending,2023-03-17T00:00:00,2023-04-25T00:00:00
TKT_000347,SUP_000166,Billing discrepancy,medium,pending,2023-08-18T00:00:00,2023-05-05T00:00:00
TKT_000348,SUP_000166,Integration not working,urgent,solved,2023-05-28T00:00:00,2023-04-24T00:00:00
TKT_000349,SUP_000167,Feature request: bulk export,urgent,solved,2023-07-09T00:00:00,2023-08-19T00:00:00
TKT_000350,SUP_000168,API rate limit exceeded,high,solved,2023-03-25T00:00:00,
TKT_000351,SUP_000168,Cannot login to dashboard,urgent,closed,2022-05-30T00:00:00,2023-01-05T00:00:00
TKT_000352,SUP_000169,Data not syncing,low,solved,2024-04-29T00:00:00,2023-12-10T00:00:00
TKT_000353,SUP_000170,Data not syncing,medium,open,2024-09-15T00:00:00,
TKT_000354,SUP_000170,Question about pricing,medium,closed,2024-03-12T00:00:00,2024-09-03T00:00:00
TKT_000355,SUP_000171,Data not syncing,low,pending,2023-11-05T00:00:00,
TKT_000356,SUP_000171,Feature request: bulk export,medium,open,2023-10-08T00:00:00,2024-01-29T00:00:00
TKT_000357,SUP_000171,Question about pricing,high,pending,2024-03-27T00:00:00,2024-05-31T00:00:00
TKT_000358,SUP_000172,Integration not working,medium,solved,2024-03-10T00:00:00,2023-12-08T00:00:00
TKT_000359,SUP_000172,Need to update payment method,urgent,pending,2023-05-13T00:00:00,2023-11-05T00:00:00
TKT_000360,SUP_000172,Billing discrepancy,low,closed,2024-03-11T00:00:00,
TKT_000361,SUP_000173,Data not syncing,low,pending,2023-07-27T00:00:00,2023-09-21T00:00:00
TKT_000362,SUP_000173,Question about pricing,urgent,closed,2023-08-30T00:00:00,2023-06-14T00:00:00
TKT_000363,SUP_000173,Question about pricing,medium,pending,2023-08-23T00:00:00,2023-12-01T00:00:00
TKT_000364,SUP_000174,Data not syncing,medium,open,2023-11-16T00:00:00,2024-06-10T00:00:00
TKT_000365,SUP_000174,Question about pricing,high,solved,2024-08-18T00:00:00,2024-05-25T00:00:00
TKT_000366,SUP_000174,Feature request: bulk export,medium,open,2024-05-24T00:00:00,2024-06-11T00:00:00
TKT_000367,SUP_000175,Account access issue,low,solved,2023-12-05T00:00:00,2024-10-07T00:00:00
TKT_000368,SUP_000175,Need to update payment method,medium,closed,2024-11-18T00:00:00,2024-02-21T00:00:00
TKT_000369,SUP_000175,Integration not working,urgent,solved,2024-06-14T00:00:00,2024-11-18T00:00:00
TKT_000370,SUP_000176,Account access issue,high,open,2024-02-25T00:00:00,
TKT_000371,SUP_000177,Need to update payment method,medium,solved,2024-09-09T00:00:00,2023-12-08T00:00:00
TKT_000372,SUP_000178,Data not syncing,low,solved,2023-10-06T00:00:00,2023-03-28T00:00:00
TKT_000373,SUP_000178,Performance degradation,medium,pending,2023-02-19T00:00:00,2023-04-07T00:00:00
TKT_000374,SUP_000178,Question about pricing,medium,closed,2023-07-13T00:00:00,2023-02-13T00:00:00
TKT_000375,SUP_000179,API rate limit exceeded,low,solved,2023-01-13T00:00:00,2022-09-23T00:00:00
TKT_000376,SUP_000179,Integration not working,high,closed,2023-01-23T00:00:00,
TKT_000377,SUP_000179,Billing discrepancy,low,closed,2022-06-18T00:00:00,2023-03-10T00:00:00
TKT_000378,SUP_000180,Billing discrepancy,high,closed,2022-02-26T00:00:00,2022-11-09T00:00:00
TKT_000379,SUP_000180,Data not syncing,medium,solved,2023-02-10T00:00:00,2023-02-16T00:00:00
TKT_000380,SUP_000181,Need to update payment method,low,pending,2023-06-14T00:00:00,
TKT_000381,SUP_000181,API rate limit exceeded,medium,open,2022-09-19T00:00:00,2023-05-28T00:00:00
TKT_000382,SUP_000182,Data not syncing,low,solved,2023-10-10T00:00:00,2024-05-23T00:00:00
TKT_000383,SUP_000182,Feature request: bulk export,medium,closed,2023-07-29T00:00:00,2024-06-24T00:00:00
TKT_000384,SUP_000183,Data not syncing,low,closed,2024-01-28T00:00:00,2024-07-20T00:00:00
TKT_000385,SUP_000183,Data not syncing,medium,closed,2023-12-05T00:00:00,2024-03-21T00:00:00
TKT_000386,SUP_000184,Feature request: bulk export,medium,closed,2023-04-02T00:00:00,2022-09-12T00:00:00
TKT_000387,SUP_000184,Account access issue,medium,open,2023-06-12T00:00:00,2023-06-13T00:00:00
TKT_000388,SUP_000185,Data not syncing,urgent,closed,2024-07-25T00:00:00,2024-01-19T00:00:00
TKT_000389,SUP_000185,Performance degradation,high,pending,2024-09-08T00:00:00,2024-07-10T00:00:00
TKT_000390,SUP_000185,Data not syncing,low,pending,2024-07-08T00:00:00,2024-08-28T00:00:00
TKT_000391,SUP_000186,Cannot login to dashboard,low,pending,2022-04-10T00:00:00,2023-02-15T00:00:00
TKT_000392,SUP_000186,Performance degradation,low,solved,2023-02-17T00:00:00,2023-01-04T00:00:00
TKT_000393,SUP_000186,Need to update payment method,medium,solved,2022-06-13T00:00:00,
TKT_000394,SUP_000187,Need to update payment method,medium,closed,2024-07-21T00:00:00,2024-09-30T00:00:00
TKT_000395,SUP_000187,Integration not working,medium,solved,2024-10-27T00:00:00,2024-09-01T00:00:00
TKT_000396,SUP_000188,Account access issue,low,solved,2024-02-01T00:00:00,2024-11-16T00:00:00
TKT_000397,SUP_000188,Data not syncing,low,solved,2024-03-02T00:00:00,2024-02-15T00:00:00
TKT_000398,SUP_000188,Cannot login to dashboard,low,solved,2024-07-21T00:00:00,2024-11-02T00:00:00
TKT_000399,SUP_000189,Data not syncing,medium,solved,2022-06-06T00:00:00,2022-08-26T00:00:00
TKT_000400,SUP_000189,Data not syncing,urgent,solved,2022-05-20T00:00:00,2023-01-20T00:00:00
TKT_000401,SUP_000189,Cannot login to dashboard,medium,solved,2022-08-01T00:00:00,
TKT_000402,SUP_000190,Performance degradation,medium,solved,2024-08-27T00:00:00,
TKT_000403,SUP_000191,Feature request: bulk export,medium,closed,2022-06-21T00:00:00,
TKT_000404,SUP_000191,Performance degradation,medium,open,2022-11-08T00:00:00,
TKT_000405,SUP_000191,API rate limit exceeded,low,solved,2022-11-09T00:00:00,2022-04-07T00:00:00
TKT_000406,SUP_000192,Account access issue,medium,pending,2023-07-05T00:00:00,2023-10-08T00:00:00
TKT_000407,SUP_000193,Feature request: bulk export,medium,closed,2024-01-16T00:00:00,2024-09-14T00:00:00
TKT_000408,SUP_000193,API rate limit exceeded,medium,open,2023-11-06T00:00:00,2024-04-29T00:00:00
TKT_000409,SUP_000194,Integration not working,low,closed,2024-02-11T00:00:00,2023-10-05T00:00:00
TKT_000410,SUP_000194,Feature request: bulk export,urgent,solved,2023-10-26T00:00:00,
TKT_000411,SUP_000194,Billing discrepancy,low,solved,2024-01-19T00:00:00,2023-09-22T00:00:00
TKT_000412,SUP_000195,Cannot login to dashboard,urgent,solved,2023-12-05T00:00:00,2023-12-23T00:00:00
TKT_000413,SUP_000195,Question about pricing,high,solved,2023-08-28T00:00:00,2023-09-10T00:00:00
TKT_000414,SUP_000196,API rate limit exceeded,high,solved,2024-02-26T00:00:00,2024-04-07T00:00:00
TKT_000415,SUP_000196,Need to update payment method,medium,solved,2024-01-08T00:00:00,2023-10-23T00:00:00
TKT_000416,SUP_000197,Integration not working,urgent,solved,2022-08-30T00:00:00,
TKT_000417,SUP_000197,API rate limit exceeded,low,solved,2023-01-04T00:00:00,2022-12-20T00:00:00
TKT_000418,SUP_000198,Need to update payment method,high,solved,2022-09-26T00:00:00,2022-04-11T00:00:00
TKT_000419,SUP_000199,Feature request: bulk export,low,solved,2023-12-12T00:00:00,2023-10-05T00:00:00
TKT_000420,SUP_000200,Need to update payment method,urgent,pending,2023-07-17T00:00:00,
TKT_000421,SUP_000200,Data not syncing,medium,solved,2023-10-15T00:00:00,
TKT_000422,SUP_000200,Performance degradation,urgent,open,2023-05-22T00:00:00,2023-09-07T00:00:00
TKT_000423,SUP_000201,Need to update payment method,urgent,open,2022-08-30T00:00:00,2023-03-28T00:00:00
TKT_000424,SUP_000201,Integration not working,medium,closed,2023-01-08T00:00:00,
TKT_000425,SUP_000201,Feature request: bulk export,high,closed,2022-12-10T00:00:00,2023-03-01T00:00:00
TKT_000426,SUP_000202,Billing discrepancy,low,solved,2022-09-06T00:00:00,
TKT_000427,SUP_000202,Question about pricing,low,closed,2022-12-28T00:00:00,2023-02-11T00:00:00
TKT_000428,SUP_000203,API rate limit exceeded,urgent,solved,2022-02-09T00:00:00,
TKT_000429,SUP_000203,API rate limit exceeded,high,closed,2022-05-25T00:00:00,2022-08-07T00:00:00
TKT_000430,SUP_000204,Billing discrepancy,high,closed,2024-09-04T00:00:00,2024-01-08T00:00:00
TKT_000431,SUP_000205,Billing discrepancy,urgent,solved,2024-05-24T00:00:00,2024-03-20T00:00:00
TKT_000432,SUP_000206,API rate limit exceeded,medium,solved,2023-03-05T00:00:00,2022-11-10T00:00:00
TKT_000433,SUP_000207,Need to update payment method,high,solved,2023-04-02T00:00:00,
TKT_000434,SUP_000208,Billing discrepancy,low,closed,2023-07-16T00:00:00,2023-08-05T00:00:00
TKT_000435,SUP_000209,Need to update payment method,low,solved,2023-11-11T00:00:00,
TKT_000436,SUP_000210,Account access issue,low,closed,2024-09-25T00:00:00,2024-04-13T00:00:00
TKT_000437,SUP_000210,Billing discrepancy,medium,solved,2024-10-31T00:00:00,
TKT_000438,SUP_000211,API rate limit exceeded,urgent,solved,2022-11-29T00:00:00,2023-08-12T00:00:00
TKT_000439,SUP_000211,Billing discrepancy,medium,open,2023-01-21T00:00:00,
TKT_000440,SUP_000211,Feature request: bulk export,urgent,solved,2023-06-02T00:00:00,2023-04-20T00:00:00
TKT_000441,SUP_000212,Question about pricing,medium,solved,2023-09-13T00:00:00,2023-03-14T00:00:00
TKT_000442,SUP_000212,API rate limit exceeded,medium,solved,2023-12-16T00:00:00,2023-06-25T00:00:00
TKT_000443,SUP_000212,Cannot login to dashboard,medium,open,2023-09-22T00:00:00,
TKT_000444,SUP_000213,Integration not working,medium,solved,2023-06-24T00:00:00,
TKT_000445,SUP_000213,Billing discrepancy,urgent,open,2023-07-22T00:00:00,2023-05-29T00:00:00
TKT_000446,SUP_000213,API rate limit exceeded,low,open,2023-10-08T00:00:00,2023-07-28T00:00:00
TKT_000447,SUP_000214,Need to update payment method,medium,pending,2023-01-12T00:00:00,2023-01-18T00:00:00
TKT_000448,SUP_000214,Need to update payment method,medium,solved,2023-07-03T00:00:00,
TKT_000449,SUP_000215,API rate limit exceeded,medium,pending,2024-06-10T00:00:00,2024-03-24T00:00:00
TKT_000450,SUP_000216,Account access issue,low,solved,2023-11-12T00:00:00,
TKT_000451,SUP_000217,API rate limit exceeded,low,open,2024-05-14T00:00:00,2024-02-25T00:00:00
TKT_000452,SUP_000217,Feature request: bulk export,medium,pending,2024-01-03T00:00:00,2024-11-22T00:00:00
TKT_000453,SUP_000217,Question about pricing,high,pending,2024-09-18T00:00:00,2024-03-27T00:00:00
TKT_000454,SUP_000218,Question about pricing,medium,solved,2024-06-19T00:00:00,2024-05-01T00:00:00
TKT_000455,SUP_000219,Performance degradation,low,closed,2024-04-18T00:00:00,2024-06-18T00:00:00
TKT_000456,SUP_000219,Need to update payment method,low,pending,2024-06-25T00:00:00,2023-12-04T00:00:00
TKT_000457,SUP_000220,Data not syncing,high,solved,2023-04-19T00:00:00,2023-06-23T00:00:00
TKT_000458,SUP_000220,Performance degradation,medium,pending,2023-10-16T00:00:00,2023-09-27T00:00:00
TKT_000459,SUP_000220,Question about pricing,urgent,solved,2023-03-08T00:00:00,2023-08-15T00:00:00
TKT_000460,SUP_000221,Billing discrepancy,medium,solved,2024-02-25T00:00:00,2024-03-28T00:00:00
TKT_000461,SUP_000222,Billing discrepancy,medium,open,2024-04-15T00:00:00,2024-01-26T00:00:00
TKT_000462,SUP_000223,Integration not working,urgent,open,2024-02-05T00:00:00,2023-10-10T00:00:00
TKT_000463,SUP_000223,Need to update payment method,low,pending,2024-03-04T00:00:00,2023-12-21T00:00:00
TKT_000464,SUP_000223,Data not syncing,medium,closed,2023-10-04T00:00:00,2024-05-23T00:00:00
TKT_000465,SUP_000224,Performance degradation,medium,solved,2024-01-20T00:00:00,2024-04-15T00:00:00
TKT_000466,SUP_000225,Feature request: bulk export,medium,solved,2022-09-26T00:00:00,2022-11-29T00:00:00
TKT_000467,SUP_000225,Account access issue,urgent,solved,2023-03-10T00:00:00,
TKT_000468,SUP_000225,Feature request: bulk export,urgent,closed,2022-08-01T00:00:00,2022-08-10T00:00:00
TKT_000469,SUP_000226,Need to update payment method,medium,closed,2022-05-22T00:00:00,2022-08-22T00:00:00
TKT_000470,SUP_000227,Data not syncing,urgent,solved,2022-07-12T00:00:00,2022-11-22T00:00:00
TKT_000471,SUP_000227,Billing discrepancy,urgent,open,2022-05-20T00:00:00,2022-08-09T00:00:00
TKT_000472,SUP_000227,Integration not working,low,closed,2022-06-13T00:00:00,2023-02-04T00:00:00
TKT_000473,SUP_000228,Feature request: bulk export,urgent,closed,2023-03-24T00:00:00,2022-04-25T00:00:00
TKT_000474,SUP_000228,Need to update payment method,medium,open,2023-02-03T00:00:00,2023-02-08T00:00:00
TKT_000475,SUP_000229,Integration not working,medium,solved,2023-10-15T00:00:00,2023-11-17T00:00:00
TKT_000476,SUP_000229,Account access issue,medium,open,2024-02-03T00:00:00,2023-11-30T00:00:00
TKT_000477,SUP_000230,Account access issue,low,closed,2022-05-25T00:00:00,2022-07-26T00:00:00
TKT_000478,SUP_000230,Need to update payment method,high,solved,2022-07-19T00:00:00,
